age,gender,caste_category,region,income_bracket,health_score,access_to_hospital
78,1,0,1,1,0.02,FALSE
9,1,1,1,1,0.32,FALSE
98,1,2,1,2,0.08,TRUE
11,0,0,0,0,0.25,TRUE
23,1,1,1,1,0.46,FALSE
25,1,1,1,1,0.15,TRUE
82,1,2,1,1,0.21,FALSE
7,1,2,0,2,0.32,TRUE
33,0,1,1,2,0.56,FALSE
55,1,3,1,1,0.52,TRUE
93,1,0,1,1,0.05,TRUE
6,2,3,0,0,0.07,TRUE
4,0,1,0,2,0.3,TRUE
81,1,2,0,2,0.43,TRUE
90,1,2,1,2,0.31,TRUE
17,0,1,1,2,0.22,TRUE
28,0,1,0,2,0.53,TRUE
2,1,0,0,2,0.52,TRUE
74,0,1,1,1,0.4,TRUE
95,0,1,1,2,0.35,TRUE
37,0,0,0,2,0.14,FALSE
83,1,0,1,1,0.33,TRUE
9,1,0,0,0,0.47,TRUE
58,0,1,1,1,0.45,TRUE
90,1,1,1,1,0.4,TRUE
98,1,2,0,1,0.04,FALSE
82,1,1,1,2,0.32,FALSE
82,1,1,0,2,0.22,TRUE
11,1,1,0,2,0.34,TRUE
46,0,2,1,1,0.04,TRUE
60,1,2,1,0,0.06,TRUE
13,1,1,0,1,0.17,TRUE
34,1,1,0,1,0.29,TRUE
81,0,1,1,2,0.24,TRUE
94,1,2,0,1,0.05,TRUE
19,1,0,1,2,0.54,TRUE
64,1,1,1,0,0.26,TRUE
27,0,2,1,1,0.61,TRUE
30,0,1,0,1,0.02,TRUE
19,0,2,1,0,0.02,FALSE
59,2,2,1,0,0.39,TRUE
27,0,1,0,1,0.07,TRUE
75,0,0,0,1,0.54,FALSE
34,0,0,1,0,0.49,TRUE
37,1,1,1,2,0.18,FALSE
16,0,0,1,2,0.2,TRUE
83,1,1,0,1,0.31,TRUE
60,1,1,0,2,0.21,TRUE
53,1,2,0,0,0.6,TRUE
67,1,0,1,2,0.19,TRUE
40,1,0,1,1,0.06,FALSE
2,1,0,1,2,0.11,FALSE
37,0,1,0,1,0.15,TRUE
12,0,0,0,2,0.03,TRUE
18,1,1,1,0,0.34,TRUE
73,0,1,1,0,0.21,TRUE
31,1,2,1,1,0.27,TRUE
49,0,0,1,1,0.21,TRUE
48,0,3,1,1,0.21,TRUE
61,1,1,0,1,0.26,TRUE
30,1,3,0,1,0.07,FALSE
51,0,2,0,1,0.36,TRUE
81,1,0,0,2,0.5,TRUE
77,1,2,1,1,0.17,FALSE
60,1,2,1,0,0.44,TRUE
15,1,3,1,1,0.11,FALSE
71,0,0,1,0,0.39,TRUE
42,1,2,1,1,0.59,FALSE
80,0,0,1,2,0.25,TRUE
54,0,2,1,2,0.02,FALSE
65,1,1,0,1,0.33,FALSE
16,1,3,0,2,0.13,FALSE
42,0,0,1,1,0.2,TRUE
65,1,1,0,1,0.44,TRUE
44,0,0,1,2,0.21,TRUE
1,0,3,0,1,0.16,TRUE
50,1,1,1,2,0.45,TRUE
61,1,1,0,1,0.15,TRUE
86,0,1,0,2,0.23,TRUE
92,1,3,1,1,0.24,TRUE
35,1,1,1,2,0.05,TRUE
18,0,0,1,1,0.2,TRUE
55,1,3,1,1,0.15,TRUE
48,1,3,0,1,0.3,TRUE
44,0,1,1,1,0.3,TRUE
11,0,1,0,1,0.1,TRUE
17,1,2,1,0,0.31,TRUE
39,1,3,1,2,0.46,FALSE
37,1,3,0,1,0.17,TRUE
95,0,2,1,2,0.33,FALSE
41,1,0,1,1,0.07,FALSE
55,0,1,0,1,0.16,TRUE
96,1,0,0,2,0.21,TRUE
62,0,2,0,0,0.12,TRUE
33,0,0,0,1,0.23,TRUE
50,0,1,1,1,0.39,TRUE
38,1,3,0,0,0.2,TRUE
16,1,1,1,1,0.54,TRUE
34,0,1,0,1,0.14,TRUE
78,1,0,1,0,0.16,TRUE
36,1,2,0,1,0.02,TRUE
15,1,2,1,1,0.03,TRUE
81,0,3,0,1,0.32,FALSE
56,0,1,0,2,0.07,TRUE
57,2,2,1,1,0.35,FALSE
73,0,2,1,1,0.13,TRUE
78,0,1,1,2,0.49,TRUE
88,0,0,1,1,0.19,FALSE
11,0,3,1,2,0.63,TRUE
93,2,3,1,1,0.17,TRUE
89,1,0,1,0,0.22,TRUE
68,1,3,0,2,0.7,FALSE
96,1,1,1,1,0.3,FALSE
32,0,0,0,1,0.43,FALSE
67,0,2,1,2,0.05,TRUE
6,1,1,1,1,0.39,FALSE
19,2,1,0,1,0.41,FALSE
17,0,1,0,1,0.22,TRUE
48,1,3,1,1,0.2,TRUE
64,1,1,1,1,0.17,TRUE
5,0,1,1,2,0.25,TRUE
74,1,1,0,2,0.26,TRUE
91,0,3,0,1,0.31,TRUE
36,0,1,1,1,0.29,TRUE
96,0,3,1,1,0.1,FALSE
57,0,2,1,0,0.12,TRUE
85,1,2,1,1,0.2,FALSE
96,0,1,1,1,0.13,TRUE
43,1,2,1,2,0.2,TRUE
98,1,0,1,2,0.12,FALSE
79,1,0,0,1,0.66,TRUE
73,1,0,1,1,0.14,FALSE
2,1,3,1,2,0.56,FALSE
45,0,0,1,2,0.08,TRUE
70,1,1,1,1,0.12,TRUE
91,0,3,1,1,0.38,TRUE
85,0,1,1,1,0.13,TRUE
34,0,2,1,1,0.59,TRUE
22,0,0,1,2,0.1,TRUE
8,0,1,0,2,0.31,TRUE
20,2,1,0,1,0.41,TRUE
58,0,2,1,0,0.15,TRUE
38,1,0,0,1,0.08,TRUE
9,2,2,1,2,0.37,TRUE
19,1,0,1,1,0.17,FALSE
32,0,2,1,0,0.32,TRUE
75,1,1,1,1,0.28,TRUE
62,0,0,1,2,0.15,FALSE
92,1,0,0,2,0.37,FALSE
36,0,2,0,1,0.32,TRUE
21,1,3,0,2,0.1,TRUE
66,0,1,1,2,0.43,TRUE
71,1,1,1,1,0.08,FALSE
89,1,3,0,0,0.3,FALSE
42,1,1,1,1,0.56,TRUE
57,1,1,0,2,0.23,TRUE
85,1,1,1,0,0.39,TRUE
77,1,2,0,1,0.14,TRUE
90,1,3,0,1,0.04,TRUE
87,0,2,1,2,0.1,TRUE
13,1,0,1,2,0.05,TRUE
36,1,0,0,1,0.31,TRUE
93,0,0,0,1,0.41,TRUE
9,0,1,1,1,0.33,TRUE
84,2,2,1,2,0.3,FALSE
85,1,1,1,1,0.25,TRUE
41,1,0,0,2,0.23,TRUE
72,2,0,1,2,0.25,FALSE
26,0,1,1,1,0.48,FALSE
38,0,1,0,1,0.4,FALSE
91,0,0,1,2,0.71,TRUE
54,1,1,1,1,0.33,TRUE
87,0,3,0,2,0.15,TRUE
95,1,0,0,2,0.31,TRUE
14,1,0,0,1,0.55,TRUE
17,0,2,1,2,0.05,TRUE
62,1,1,1,2,0.48,TRUE
72,1,1,0,1,0.33,FALSE
62,1,1,0,1,0.79,FALSE
63,1,0,0,1,0.35,TRUE
10,0,1,0,1,0.38,FALSE
15,2,1,0,2,0.12,TRUE
58,1,3,1,2,0.13,TRUE
95,1,0,0,2,0.34,TRUE
23,1,3,1,1,0.07,FALSE
34,0,0,0,2,0.09,TRUE
23,0,1,1,1,0.74,TRUE
85,1,0,0,2,0.54,TRUE
74,1,1,1,2,0.23,TRUE
22,0,1,1,1,0.15,TRUE
42,1,2,1,0,0.4,FALSE
29,1,1,0,1,0.5,TRUE
49,1,1,0,2,0.39,TRUE
17,0,3,0,2,0.23,TRUE
28,1,1,0,2,0.39,FALSE
40,1,1,1,1,0.12,TRUE
23,0,1,0,1,0.1,TRUE
44,0,1,1,2,0.38,TRUE
1,0,0,0,1,0.2,FALSE
42,1,0,0,0,0.14,TRUE
66,0,1,0,1,0.21,TRUE
17,1,2,1,2,0.25,TRUE
98,0,2,1,0,0.42,FALSE
13,0,0,1,1,0.36,TRUE
7,0,2,0,0,0.12,TRUE
26,0,0,1,2,0.08,TRUE
58,1,0,1,1,0.2,FALSE
92,1,1,1,2,0.1,TRUE
71,1,0,1,1,0.43,TRUE
73,1,0,0,1,0.38,TRUE
89,1,2,0,2,0.59,TRUE
62,1,0,1,1,0.22,TRUE
41,0,1,1,0,0.49,TRUE
44,0,0,0,1,0.29,TRUE
8,0,1,0,1,0.24,TRUE
63,0,2,1,2,0.2,TRUE
7,0,2,1,0,0.21,TRUE
70,0,1,0,2,0.49,TRUE
10,2,0,1,0,0.23,FALSE
27,1,3,0,1,0.13,TRUE
84,0,1,0,2,0.27,TRUE
3,0,0,1,1,0.17,TRUE
30,0,0,0,0,0.3,FALSE
94,1,2,1,1,0.25,TRUE
96,0,0,1,0,0.27,FALSE
95,0,0,0,1,0.09,TRUE
21,0,1,0,1,0.25,TRUE
84,1,2,1,1,0.18,FALSE
76,0,1,1,1,0.29,FALSE
35,0,0,1,1,0.33,FALSE
52,2,2,1,0,0.04,TRUE
18,1,1,0,0,0.56,TRUE
87,1,3,1,1,0.49,FALSE
60,0,3,1,1,0.18,TRUE
28,0,1,1,1,0.36,TRUE
78,1,1,1,1,0.4,TRUE
72,1,1,0,2,0.21,FALSE
80,1,1,0,0,0.33,FALSE
58,0,0,1,0,0.24,TRUE
65,0,1,1,2,0.33,TRUE
5,1,1,1,2,0.4,FALSE
60,1,1,0,1,0.4,TRUE
55,0,2,1,1,0.08,FALSE
69,0,3,0,0,0.35,TRUE
87,0,0,1,2,0.27,TRUE
60,1,0,1,0,0.26,TRUE
18,1,0,1,2,0.29,TRUE
35,0,2,1,0,0.22,TRUE
68,1,2,1,2,0.07,TRUE
93,1,1,1,2,0.52,TRUE
80,0,0,0,0,0.06,TRUE
20,0,1,1,0,0.32,FALSE
87,1,1,0,1,0.47,FALSE
69,1,3,1,1,0.37,TRUE
64,1,1,0,1,0.61,TRUE
29,1,2,0,2,0.32,TRUE
64,1,2,1,2,0.08,FALSE
1,1,2,0,2,0.19,TRUE
65,0,1,1,2,0.28,FALSE
95,0,2,1,0,0.25,TRUE
43,1,2,1,1,0.18,FALSE
72,1,2,1,1,0.15,TRUE
97,0,0,0,2,0.51,FALSE
41,1,3,1,2,0.41,TRUE
96,1,0,0,2,0.45,TRUE
18,1,1,0,1,0.24,TRUE
8,1,1,1,1,0.2,TRUE
25,0,0,0,1,0.51,FALSE
40,0,2,0,1,0.17,TRUE
77,1,0,1,1,0.45,TRUE
48,1,0,1,0,0.1,TRUE
22,0,0,1,1,0.36,TRUE
71,1,0,1,1,0.51,TRUE
96,1,1,1,1,0.24,FALSE
64,2,0,0,1,0.44,TRUE
63,0,1,1,1,0.58,TRUE
30,1,0,1,1,0.56,TRUE
68,2,2,0,2,0.3,TRUE
36,0,0,1,2,0.34,TRUE
59,0,1,1,2,0.12,TRUE
19,0,2,1,2,0.25,TRUE
26,0,0,1,2,0.51,TRUE
57,1,0,0,1,0.28,FALSE
78,1,3,1,2,0.1,TRUE
53,1,0,0,1,0.34,TRUE
15,0,1,1,2,0.22,FALSE
8,1,1,0,0,0.27,FALSE
35,1,1,1,2,0.14,TRUE
76,1,1,1,1,0.51,FALSE
4,2,1,1,1,0.37,TRUE
76,0,2,0,1,0.49,TRUE
32,1,0,1,2,0.23,TRUE
41,2,1,1,1,0.2,TRUE
97,0,1,0,2,0.31,TRUE
10,1,1,1,1,0.01,TRUE
89,1,2,0,1,0.14,TRUE
43,0,2,1,2,0.3,FALSE
43,1,2,1,0,0.22,FALSE
64,1,2,1,1,0.46,TRUE
17,0,1,1,2,0.2,TRUE
11,1,1,0,2,0.38,TRUE
58,0,1,0,0,0.52,TRUE
42,0,2,0,2,0.48,TRUE
45,0,1,1,1,0.3,TRUE
49,0,0,1,2,0.25,TRUE
31,1,2,1,1,0.29,TRUE
79,1,2,1,1,0.39,TRUE
14,1,1,1,2,0.23,TRUE
11,0,0,1,1,0.04,TRUE
75,0,1,0,2,0.51,TRUE
16,1,0,1,1,0.13,TRUE
42,0,1,1,2,0.22,TRUE
2,1,0,1,0,0.35,FALSE
91,0,2,1,0,0.25,TRUE
85,1,0,0,1,0.5,TRUE
51,1,1,1,1,0.15,FALSE
40,0,1,1,1,0.17,TRUE
96,1,0,1,1,0.36,TRUE
18,0,3,1,1,0.32,FALSE
58,0,2,1,2,0.6,TRUE
85,0,2,1,0,0.49,TRUE
78,1,1,1,2,0.16,FALSE
10,0,2,1,1,0.09,TRUE
69,1,1,0,2,0.23,TRUE
1,0,1,1,2,0.3,TRUE
61,0,2,1,2,0.25,TRUE
15,1,1,0,1,0.16,TRUE
23,1,0,1,2,0.15,TRUE
54,1,0,0,1,0.2,TRUE
90,1,2,0,1,0.14,TRUE
68,0,2,0,2,0.5,TRUE
26,1,1,1,1,0.42,TRUE
87,1,1,1,2,0.52,TRUE
92,0,0,1,2,0.35,TRUE
43,1,2,1,1,0.25,FALSE
61,0,0,1,1,0.45,FALSE
77,1,2,1,1,0.04,TRUE
16,0,1,1,1,0.21,FALSE
10,0,0,1,0,0.28,FALSE
55,1,3,1,2,0.06,FALSE
43,0,1,1,1,0.39,TRUE
46,1,3,1,1,0.41,FALSE
74,0,1,1,1,0.21,TRUE
57,1,1,0,1,0.29,TRUE
65,1,1,0,2,0.11,TRUE
86,0,0,1,1,0.27,FALSE
60,1,0,1,2,0.47,FALSE
28,2,1,1,2,0.11,TRUE
6,0,0,0,1,0.2,TRUE
92,1,1,1,2,0.55,TRUE
24,0,2,0,1,0.26,TRUE
45,1,3,1,1,0.21,TRUE
93,1,1,1,2,0.38,TRUE
70,1,1,0,1,0.45,TRUE
1,0,1,0,1,0.45,FALSE
29,1,0,1,1,0.25,FALSE
5,0,0,0,1,0.42,TRUE
12,2,0,0,2,0.49,TRUE
54,0,2,1,2,0.16,TRUE
8,1,2,1,1,0.31,TRUE
71,0,0,0,1,0.08,TRUE
70,1,1,1,1,0.64,TRUE
8,0,2,0,1,0.48,FALSE
64,0,2,1,2,0.55,TRUE
99,1,0,0,1,0.26,TRUE
26,0,0,0,2,0.3,FALSE
1,0,0,1,1,0.15,FALSE
27,1,1,0,2,0.15,TRUE
92,0,1,0,1,0.18,TRUE
31,0,0,1,1,0.14,TRUE
53,1,2,1,2,0.42,TRUE
48,0,0,1,0,0.37,TRUE
10,0,1,0,2,0.1,TRUE
28,1,1,1,0,0.52,FALSE
12,1,2,0,2,0.31,TRUE
15,0,3,0,0,0.37,FALSE
66,1,0,1,2,0.2,TRUE
82,0,1,1,2,0.15,TRUE
62,0,1,1,1,0.14,FALSE
44,1,0,0,2,0.21,TRUE
43,0,2,0,2,0.23,TRUE
23,0,0,0,0,0.04,TRUE
10,1,0,1,1,0.28,FALSE
6,1,3,1,0,0.14,TRUE
17,1,0,1,0,0.04,TRUE
49,1,1,1,1,0.31,FALSE
58,0,1,1,1,0.2,FALSE
49,1,3,1,1,0.32,TRUE
67,1,2,1,2,0.43,TRUE
65,0,0,1,2,0.51,TRUE
10,1,1,1,0,0.09,TRUE
68,0,0,0,1,0.42,TRUE
61,1,1,1,1,0.5,FALSE
13,1,3,0,1,0.14,TRUE
92,1,0,1,1,0.25,FALSE
95,0,0,0,2,0.59,TRUE
81,1,0,1,2,0.56,FALSE
35,0,1,0,1,0.08,TRUE
17,1,1,0,1,0.4,FALSE
4,0,0,0,1,0.57,TRUE
78,0,0,1,0,0.11,TRUE
97,0,3,0,1,0.36,TRUE
12,0,1,1,1,0.19,TRUE
66,1,0,1,1,0.3,TRUE
70,1,1,1,2,0.25,FALSE
45,0,1,1,1,0.11,TRUE
98,0,1,0,0,0.22,TRUE
40,1,0,1,1,0.42,TRUE
93,1,0,1,2,0.5,TRUE
75,2,2,0,1,0.27,TRUE
10,0,1,1,0,0.22,FALSE
83,0,0,0,1,0.39,TRUE
2,0,1,1,0,0.14,TRUE
56,1,1,1,1,0.05,TRUE
66,1,3,1,1,0.34,TRUE
13,0,0,1,1,0.18,TRUE
31,0,3,1,1,0.18,TRUE
40,0,0,0,1,0.07,FALSE
65,0,3,0,1,0.21,TRUE
78,1,1,1,1,0.34,TRUE
16,1,1,1,1,0.31,TRUE
77,0,2,1,1,0.57,TRUE
47,0,0,0,2,0.64,TRUE
89,1,2,1,2,0.75,TRUE
7,0,3,1,0,0.64,FALSE
94,1,0,0,1,0.33,FALSE
17,0,1,1,1,0.52,TRUE
88,1,1,0,1,0.42,TRUE
17,0,2,0,1,0.57,TRUE
81,1,2,1,1,0.18,TRUE
89,0,1,1,2,0.05,TRUE
61,1,2,1,2,0.09,TRUE
73,1,1,0,2,0.32,FALSE
3,0,1,1,2,0.48,TRUE
45,0,1,0,1,0.47,FALSE
59,2,1,0,0,0.43,TRUE
58,1,1,1,2,0.23,FALSE
32,1,3,0,1,0.08,TRUE
67,2,2,1,2,0.54,FALSE
1,1,0,1,1,0.25,TRUE
8,0,0,1,1,0.27,TRUE
30,0,0,1,1,0.31,FALSE
99,0,2,0,1,0.34,TRUE
91,1,2,1,1,0.28,FALSE
55,1,1,0,0,0.2,TRUE
56,1,0,0,2,0.37,TRUE
77,1,1,0,1,0.43,TRUE
6,0,1,0,2,0.17,TRUE
32,1,0,1,1,0.06,FALSE
67,0,0,0,1,0.52,FALSE
68,1,1,0,2,0.38,TRUE
28,0,2,0,1,0.44,TRUE
87,0,1,0,2,0.1,TRUE
13,0,0,1,2,0.19,TRUE
87,0,1,0,1,0.21,TRUE
67,0,2,1,1,0.04,FALSE
38,1,0,1,1,0.32,TRUE
24,0,1,1,1,0.52,FALSE
12,1,2,1,2,0.49,TRUE
9,1,2,1,2,0.18,TRUE
1,2,1,1,1,0.55,FALSE
20,1,2,1,2,0.22,TRUE
56,2,0,0,1,0.28,TRUE
81,0,1,0,2,0.15,TRUE
32,0,2,1,1,0.23,TRUE
69,1,1,1,0,0.22,FALSE
84,1,3,1,0,0.28,TRUE
90,0,0,1,0,0.5,FALSE
53,0,1,0,1,0.17,TRUE
28,0,2,1,2,0.16,FALSE
7,1,0,1,2,0.55,FALSE
8,1,1,1,2,0.24,FALSE
23,1,2,1,2,0.23,TRUE
7,0,1,1,2,0.29,TRUE
24,0,1,1,2,0.37,TRUE
48,1,0,0,1,0.21,TRUE
87,0,2,0,1,0.25,TRUE
82,0,2,0,1,0.14,FALSE
88,0,3,1,1,0.38,TRUE
77,0,3,1,0,0.07,TRUE
62,0,2,1,1,0.39,TRUE
8,0,1,1,1,0.51,TRUE
45,1,1,0,2,0.21,TRUE
87,0,3,1,1,0.02,FALSE
41,1,0,0,1,0.34,FALSE
19,1,0,0,0,0.16,FALSE
19,0,1,0,0,0.15,FALSE
10,0,1,0,1,0.51,FALSE
35,2,0,1,1,0.2,FALSE
10,0,1,1,2,0.12,TRUE
72,1,0,1,0,0.12,FALSE
44,0,0,1,1,0.67,TRUE
12,0,0,1,0,0.22,TRUE
58,1,2,0,1,0.11,TRUE
24,0,3,0,2,0.54,TRUE
7,0,1,0,1,0.18,TRUE
86,0,1,0,1,0.2,TRUE
66,1,2,0,1,0.14,TRUE
20,1,0,0,2,0.41,TRUE
15,1,0,1,0,0.31,FALSE
19,1,1,0,2,0.07,FALSE
11,0,0,1,1,0.18,FALSE
2,1,1,0,2,0.11,TRUE
41,1,1,1,2,0.12,TRUE
70,1,3,1,1,0.54,TRUE
48,0,0,1,1,0.28,FALSE
41,0,1,0,2,0.12,TRUE
21,0,0,1,0,0.42,TRUE
65,1,2,0,2,0.51,TRUE
15,0,2,1,1,0.14,TRUE
53,0,3,1,2,0.1,TRUE
50,0,1,0,1,0.43,TRUE
19,1,3,0,1,0.5,TRUE
17,0,1,1,2,0.32,TRUE
60,0,0,1,1,0.27,FALSE
96,0,0,1,2,0.26,TRUE
18,0,0,0,0,0.1,TRUE
60,1,0,1,1,0.46,TRUE
26,0,1,1,2,0.29,TRUE
74,0,3,0,1,0.38,FALSE
34,0,0,0,0,0.19,TRUE
82,0,0,1,2,0.62,TRUE
61,0,3,0,2,0.35,FALSE
58,0,0,0,0,0.11,TRUE
63,1,2,0,1,0.76,TRUE
58,1,0,0,1,0.35,TRUE
55,2,3,0,2,0.09,FALSE
20,1,1,0,1,0.73,FALSE
60,2,2,1,1,0.15,TRUE
61,1,3,0,2,0.25,TRUE
42,0,0,0,1,0.31,FALSE
49,0,1,1,1,0.65,TRUE
17,1,0,0,1,0.64,TRUE
82,0,1,1,2,0.27,TRUE
20,0,3,0,1,0.62,FALSE
67,0,0,1,2,0.26,FALSE
97,1,1,1,2,0.38,TRUE
92,0,0,1,1,0.16,TRUE
22,1,1,1,1,0.14,FALSE
40,2,0,1,0,0.35,TRUE
53,0,0,0,0,0.31,TRUE
60,0,1,1,1,0.35,TRUE
81,1,2,1,2,0.07,TRUE
87,0,0,0,2,0.31,TRUE
35,1,2,1,0,0.18,TRUE
99,0,3,1,1,0.14,TRUE
32,0,1,1,1,0.47,TRUE
89,1,0,1,1,0.36,TRUE
82,0,0,0,2,0.09,FALSE
49,0,0,0,1,0.23,TRUE
77,0,1,1,1,0.48,FALSE
57,0,2,0,0,0.03,FALSE
61,1,0,0,0,0.09,TRUE
47,0,1,0,2,0.19,TRUE
82,0,0,1,0,0.46,TRUE
10,0,2,1,1,0.12,FALSE
31,1,0,1,1,0.28,TRUE
19,1,0,1,2,0.16,TRUE
72,0,3,0,2,0.57,FALSE
48,1,1,0,1,0.15,TRUE
72,0,1,1,0,0.23,TRUE
60,1,1,1,1,0.69,TRUE
81,1,1,0,2,0.18,TRUE
6,1,0,0,1,0.16,TRUE
79,0,1,1,0,0.29,TRUE
99,0,1,1,1,0.27,TRUE
57,0,3,0,1,0.02,TRUE
65,1,1,1,1,0.28,TRUE
37,0,0,1,1,0.33,TRUE
50,1,0,0,1,0.62,FALSE
25,0,2,0,0,0.48,TRUE
6,0,2,1,1,0.27,TRUE
87,1,0,1,1,0.22,TRUE
55,0,1,1,2,0.62,FALSE
86,0,2,1,2,0.28,TRUE
61,1,1,1,2,0.08,TRUE
97,1,0,0,0,0.33,FALSE
24,0,1,1,2,0.22,TRUE
30,1,2,1,2,0.4,TRUE
51,0,3,1,1,0.39,TRUE
43,0,2,1,1,0.07,FALSE
26,0,0,1,2,0.59,FALSE
1,2,0,1,1,0.48,TRUE
80,1,1,1,1,0.35,FALSE
47,1,1,0,1,0.43,TRUE
19,1,0,0,1,0.27,TRUE
36,0,2,0,2,0.16,FALSE
64,1,0,0,0,0.16,FALSE
62,1,2,0,2,0.42,TRUE
92,1,1,1,1,0.13,TRUE
5,0,2,1,1,0.02,FALSE
48,0,0,1,2,0.32,TRUE
27,1,1,0,0,0.46,TRUE
82,0,1,0,1,0.3,TRUE
76,0,1,1,1,0.48,FALSE
70,1,2,1,0,0.09,FALSE
59,0,1,1,2,0.07,TRUE
1,1,1,1,1,0.57,TRUE
43,0,0,1,2,0.35,FALSE
1,1,1,1,2,0.32,FALSE
36,1,2,1,1,0.63,TRUE
28,1,3,1,1,0.61,TRUE
9,0,0,0,1,0.28,FALSE
52,0,2,1,1,0.29,TRUE
22,1,0,0,1,0.39,TRUE
43,1,1,0,2,0.15,TRUE
5,1,1,0,1,0.33,FALSE
78,1,2,1,2,0.13,TRUE
80,0,0,1,2,0.28,TRUE
12,1,2,1,1,0.44,FALSE
39,0,1,1,0,0.1,TRUE
84,0,1,1,1,0.52,FALSE
53,1,2,0,1,0.34,TRUE
87,2,1,1,1,0.07,FALSE
54,0,1,1,2,0.1,TRUE
46,1,2,0,0,0.21,TRUE
18,1,0,0,2,0.27,FALSE
7,1,1,1,2,0.44,TRUE
69,1,0,1,0,0.27,TRUE
42,0,0,1,2,0.4,TRUE
52,1,3,1,1,0.54,TRUE
66,1,1,0,2,0.1,TRUE
1,1,0,0,1,0.26,TRUE
17,0,2,0,1,0.09,TRUE
77,1,0,0,2,0.18,TRUE
73,1,0,0,1,0.39,FALSE
76,0,1,0,2,0.48,FALSE
47,0,0,1,1,0.35,FALSE
72,0,0,0,1,0.17,TRUE
25,1,0,0,1,0.24,FALSE
58,0,0,1,2,0.13,FALSE
76,1,1,0,1,0.21,TRUE
76,0,3,1,1,0.42,TRUE
33,2,0,1,0,0.23,TRUE
46,0,2,1,1,0.23,TRUE
82,0,0,0,1,0.22,TRUE
36,1,0,1,1,0.13,FALSE
40,1,0,0,1,0.04,TRUE
96,1,2,1,1,0.68,TRUE
4,1,0,1,1,0.33,TRUE
40,1,0,1,1,0.31,TRUE
91,0,1,1,2,0.59,TRUE
93,1,1,1,2,0.45,TRUE
2,1,2,0,0,0.21,TRUE
12,0,0,1,0,0.26,TRUE
52,0,0,1,1,0.2,TRUE
45,1,0,1,2,0.21,TRUE
19,2,3,0,0,0.27,FALSE
19,0,1,1,2,0.27,FALSE
90,0,0,0,0,0.44,FALSE
85,1,1,1,0,0.4,FALSE
46,0,2,0,1,0.34,TRUE
86,1,1,0,0,0.31,FALSE
37,0,0,1,2,0.1,TRUE
12,1,3,0,1,0.48,TRUE
84,1,0,1,1,0.39,FALSE
36,1,0,1,1,0.02,FALSE
65,0,3,1,0,0.29,FALSE
58,0,0,1,2,0.32,TRUE
7,1,1,1,1,0.21,TRUE
63,2,1,1,2,0.07,TRUE
99,1,2,0,1,0.6,TRUE
12,0,0,1,2,0.14,TRUE
32,1,2,0,1,0.28,TRUE
61,0,1,1,1,0.12,FALSE
25,0,0,1,2,0.04,TRUE
72,1,1,1,1,0.15,FALSE
79,1,3,1,1,0.16,TRUE
41,0,1,1,1,0.45,FALSE
80,1,2,1,2,0.12,TRUE
7,0,0,1,0,0.12,TRUE
46,0,3,1,0,0.06,TRUE
48,0,2,1,1,0.14,TRUE
89,0,1,1,2,0.31,TRUE
62,0,1,0,1,0.26,FALSE
33,0,1,0,1,0.45,FALSE
69,1,2,1,2,0.26,TRUE
94,0,0,1,2,0.33,TRUE
66,0,1,1,1,0.13,FALSE
57,1,3,0,2,0.22,TRUE
34,1,0,1,0,0.33,FALSE
78,0,2,1,2,0.26,TRUE
74,1,0,0,1,0.39,TRUE
39,0,2,1,2,0.14,TRUE
85,0,0,1,1,0.27,TRUE
62,2,0,0,1,0.26,TRUE
56,1,1,1,0,0.13,FALSE
25,1,1,1,1,0.28,TRUE
37,1,1,0,1,0.17,TRUE
56,2,0,0,0,0.21,TRUE
39,0,2,1,2,0.39,FALSE
95,1,2,1,2,0.22,TRUE
78,0,2,1,1,0.55,TRUE
69,2,0,0,0,0.03,FALSE
89,1,1,1,1,0.24,TRUE
45,0,0,0,0,0.22,TRUE
66,1,1,1,1,0.24,TRUE
99,0,3,0,2,0.44,FALSE
20,1,0,0,1,0.04,FALSE
10,1,2,0,1,0.5,TRUE
6,0,2,1,0,0.01,FALSE
33,0,0,1,2,0.52,TRUE
78,1,0,1,0,0.25,TRUE
26,1,2,0,1,0.31,TRUE
86,1,2,1,1,0.17,FALSE
61,0,1,1,2,0.46,FALSE
78,0,1,0,1,0.4,FALSE
36,0,0,1,1,0.38,FALSE
62,0,1,1,0,0.11,FALSE
23,0,0,1,1,0.35,TRUE
80,0,2,1,2,0.39,TRUE
89,1,0,1,2,0.11,TRUE
83,1,0,1,2,0.1,TRUE
42,1,2,1,2,0.48,TRUE
75,1,1,0,2,0.14,FALSE
30,1,0,1,2,0.26,TRUE
64,0,0,1,1,0.22,FALSE
25,1,2,0,2,0.46,TRUE
95,0,1,0,1,0.62,TRUE
17,1,1,1,2,0.31,TRUE
90,0,2,1,0,0.34,TRUE
6,1,0,1,1,0.58,FALSE
11,0,1,0,1,0.48,TRUE
1,1,3,0,1,0.18,TRUE
77,1,1,1,2,0.06,TRUE
16,0,0,0,1,0.43,TRUE
75,0,3,1,2,0.33,TRUE
86,1,1,0,2,0.53,FALSE
96,0,1,1,1,0.47,TRUE
67,1,1,1,1,0.36,TRUE
27,1,1,0,1,0.6,TRUE
80,2,0,0,1,0.2,TRUE
27,1,2,0,2,0.31,TRUE
99,1,1,1,2,0.18,TRUE
2,0,1,1,2,0.31,FALSE
